Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,1277.900024,1277.949951,1242.900024,1255.949951,1143.785156,3832519
2018-07-03,1259.250000,1264.000000,1246.050049,1251.500000,1139.732422,2096700
2018-07-04,1251.900024,1261.400024,1243.199951,1259.500000,1147.017944,1842579
2018-07-05,1265.000000,1265.000000,1245.599976,1254.449951,1142.418945,2006459
2018-07-06,1251.000000,1278.250000,1244.900024,1266.300049,1153.210815,2064484
2018-07-09,1271.800049,1291.449951,1263.199951,1288.000000,1172.972900,2021357
2018-07-10,1294.449951,1298.000000,1272.750000,1284.599976,1169.876465,1923397
2018-07-11,1283.550049,1285.949951,1271.599976,1274.750000,1160.906250,1326221
2018-07-12,1280.099976,1304.500000,1275.000000,1299.750000,1183.673462,2777124
2018-07-13,1307.000000,1319.000000,1287.250000,1298.400024,1182.443970,2360493
2018-07-16,1300.000000,1301.150024,1277.900024,1283.099976,1168.510376,1593400
2018-07-17,1285.050049,1291.000000,1268.800049,1286.849976,1171.925415,1598278
2018-07-18,1295.000000,1308.000000,1283.000000,1292.150024,1176.752075,1855985
2018-07-19,1294.300049,1296.650024,1253.000000,1258.099976,1145.743286,1468552
2018-07-20,1257.500000,1289.000000,1255.550049,1270.349976,1156.899048,1937969
2018-07-23,1270.500000,1283.000000,1262.199951,1279.150024,1164.913330,1229445
2018-07-24,1285.000000,1328.000000,1281.000000,1324.000000,1205.757690,4071039
2018-07-25,1331.449951,1335.949951,1313.650024,1320.699951,1202.752563,2254936
2018-07-26,1331.800049,1346.900024,1293.250000,1305.949951,1189.319824,7489743
2018-07-27,1313.699951,1319.500000,1300.500000,1311.449951,1194.328491,1785314
2018-07-30,1312.500000,1316.500000,1291.199951,1295.349976,1179.666260,3090391
2018-07-31,1299.949951,1310.449951,1285.000000,1302.300049,1185.995728,2304148
2018-08-01,1306.000000,1308.849976,1292.949951,1298.000000,1182.079956,1924210
2018-08-02,1294.400024,1296.949951,1280.000000,1282.400024,1167.873047,1415162
2018-08-03,1285.199951,1297.699951,1283.050049,1290.000000,1174.794189,1279748
2018-08-06,1294.000000,1299.800049,1285.800049,1290.449951,1175.203979,842106
2018-08-07,1296.699951,1308.000000,1292.349976,1295.300049,1179.620850,1458197
2018-08-08,1297.650024,1308.800049,1290.150024,1298.250000,1182.307495,1308818
2018-08-09,1299.949951,1303.900024,1282.750000,1284.699951,1169.967407,1035908
2018-08-10,1282.349976,1295.400024,1262.000000,1264.650024,1151.708252,1784956
2018-08-13,1264.500000,1278.800049,1252.000000,1269.050049,1155.715210,1627092
2018-08-14,1264.150024,1266.699951,1250.099976,1253.250000,1155.899658,2146242
2018-08-16,1247.900024,1262.650024,1226.000000,1231.650024,1135.977661,2292161
2018-08-17,1239.000000,1247.800049,1231.449951,1240.150024,1143.817139,1750983
2018-08-20,1300.000000,1331.900024,1282.000000,1323.699951,1220.877075,11227838
2018-08-21,1335.000000,1335.000000,1315.000000,1322.550049,1219.816650,3057182
2018-08-23,1329.199951,1363.900024,1318.699951,1352.050049,1247.025269,8248115
2018-08-24,1353.699951,1363.000000,1341.000000,1342.900024,1238.585693,3506532
2018-08-27,1355.000000,1366.000000,1345.400024,1356.099976,1250.760498,2595682
2018-08-28,1362.349976,1366.000000,1352.000000,1355.599976,1250.299316,1889337
2018-08-29,1356.800049,1356.800049,1344.699951,1351.550049,1246.563843,1435495
2018-08-30,1351.150024,1362.900024,1344.000000,1346.550049,1241.952393,2288925
2018-08-31,1348.949951,1374.000000,1348.949951,1369.550049,1263.165771,3549583
2018-09-03,1375.000000,1390.000000,1360.099976,1363.000000,1257.124390,2347852
2018-09-04,1365.000000,1371.599976,1354.099976,1359.300049,1253.711914,1517216
2018-09-05,1357.900024,1363.900024,1341.400024,1348.000000,1243.289795,2413590
2018-09-06,1349.800049,1355.599976,1338.800049,1347.099976,1242.459473,1586350
2018-09-07,1349.000000,1357.000000,1341.000000,1347.500000,1242.828613,1307928
2018-09-10,1347.750000,1352.000000,1335.000000,1336.800049,1232.959717,1228247
2018-09-11,1341.550049,1347.750000,1326.800049,1329.650024,1226.365356,1617176
2018-09-12,1335.000000,1355.949951,1320.500000,1352.250000,1247.209473,1319469
2018-09-14,1356.000000,1367.199951,1350.550049,1358.849976,1253.296753,1462192
2018-09-17,1351.550049,1353.800049,1339.599976,1344.750000,1240.292114,912431
2018-09-18,1343.800049,1350.150024,1325.250000,1327.900024,1224.750854,1501479
2018-09-19,1332.949951,1343.000000,1326.000000,1332.900024,1229.362793,867001
2018-09-21,1342.199951,1352.449951,1309.550049,1329.699951,1226.411133,2309530
2018-09-24,1333.300049,1338.800049,1302.300049,1318.349976,1215.942871,2425415
2018-09-25,1316.000000,1332.699951,1308.000000,1319.050049,1216.588501,2684511
2018-09-26,1329.000000,1336.800049,1309.000000,1332.650024,1229.131958,2846089
2018-09-27,1336.849976,1337.000000,1296.500000,1309.900024,1208.149170,3847372
2018-09-28,1314.500000,1316.699951,1250.150024,1272.099976,1173.285522,4301355
2018-10-01,1274.000000,1274.000000,1217.550049,1248.099976,1151.149658,4955435
2018-10-03,1247.099976,1262.000000,1226.650024,1245.449951,1148.705444,4302314
2018-10-04,1258.000000,1292.900024,1251.250000,1257.900024,1160.188477,7398229
2018-10-05,1258.000000,1267.699951,1215.849976,1227.400024,1132.057739,4206887
2018-10-08,1230.000000,1244.000000,1203.099976,1215.349976,1120.943604,3957900
2018-10-09,1222.800049,1236.050049,1215.449951,1221.050049,1126.201050,2559815
2018-10-10,1227.000000,1265.900024,1223.699951,1250.650024,1153.501953,4134413
2018-10-11,1230.000000,1237.000000,1220.099976,1225.849976,1130.628174,3942878
2018-10-12,1224.800049,1245.000000,1218.750000,1235.250000,1139.297852,2773440
2018-10-15,1230.000000,1236.800049,1208.400024,1216.400024,1121.912231,2945137
2018-10-16,1220.000000,1228.949951,1215.550049,1224.650024,1129.521362,2336499
2018-10-17,1236.650024,1238.000000,1208.699951,1211.900024,1117.761597,1746801
2018-10-19,1200.000000,1211.900024,1186.000000,1206.050049,1112.366089,2006965
2018-10-22,1214.000000,1218.650024,1200.099976,1206.599976,1112.873291,1452784
2018-10-23,1195.900024,1209.050049,1182.500000,1200.699951,1107.431641,2109820
2018-10-24,1211.199951,1222.300049,1204.099976,1218.900024,1124.218018,1484693
2018-10-25,1208.000000,1212.050049,1195.150024,1201.550049,1108.215454,3063065
2018-10-26,1200.599976,1213.000000,1191.300049,1197.449951,1104.434204,1101325
2018-10-29,1201.000000,1264.500000,1198.250000,1261.300049,1163.324341,2140956
2018-10-30,1258.400024,1278.650024,1248.250000,1271.250000,1172.501587,1957735
2018-10-31,1266.000000,1304.000000,1249.199951,1297.500000,1196.712280,3117499
2018-11-01,1337.449951,1384.000000,1321.599976,1326.750000,1223.690308,8903105
2018-11-02,1340.000000,1369.849976,1340.000000,1358.199951,1252.697388,2665756
2018-11-05,1358.300049,1365.000000,1343.550049,1350.150024,1245.272705,1457946
2018-11-06,1350.150024,1369.800049,1350.050049,1363.849976,1257.908569,1616734
2018-11-07,1370.000000,1370.000000,1363.650024,1365.949951,1259.845337,255086
2018-11-09,1365.949951,1379.000000,1360.000000,1368.599976,1262.289429,1247358
2018-11-12,1372.900024,1384.500000,1362.000000,1367.199951,1260.998169,2174698
2018-11-13,1364.000000,1395.000000,1358.199951,1391.099976,1283.041748,2068670
2018-11-14,1394.000000,1398.000000,1379.000000,1384.699951,1277.138794,1364551
2018-11-15,1388.000000,1408.000000,1386.099976,1398.500000,1289.866943,2890196
2018-11-16,1402.750000,1414.000000,1391.500000,1399.050049,1290.374268,1732865
2018-11-19,1400.000000,1419.849976,1395.050049,1417.199951,1307.114380,1932311
2018-11-20,1410.250000,1423.099976,1407.699951,1413.099976,1303.332764,1889461
2018-11-21,1410.000000,1413.750000,1393.250000,1402.099976,1293.187134,1320423
2018-11-22,1405.000000,1419.500000,1396.199951,1410.150024,1300.612061,1723570
2018-11-26,1410.199951,1430.000000,1410.199951,1422.000000,1311.541504,2630117
2018-11-27,1419.449951,1434.000000,1415.349976,1431.599976,1320.395874,1956946
2018-11-28,1431.599976,1434.000000,1399.000000,1403.400024,1294.386230,1390580
2018-11-29,1413.650024,1435.500000,1407.500000,1422.449951,1311.956421,2816724
2018-11-30,1425.150024,1438.150024,1410.000000,1432.500000,1321.225952,2018571
2018-12-03,1435.050049,1439.949951,1412.000000,1427.500000,1316.614136,1115862
2018-12-04,1423.050049,1429.750000,1415.000000,1419.900024,1309.604736,1061729
2018-12-05,1412.000000,1419.000000,1389.150024,1394.800049,1286.454346,1582751
2018-12-06,1387.800049,1397.050049,1372.050049,1379.500000,1272.342773,1574405
2018-12-07,1387.000000,1404.000000,1372.099976,1399.900024,1291.158203,1185686
2018-12-10,1374.699951,1386.400024,1358.199951,1367.750000,1261.505493,1657418
2018-12-11,1358.000000,1369.849976,1343.650024,1361.400024,1255.648926,2302505
2018-12-12,1368.599976,1407.650024,1365.500000,1400.300049,1291.527222,1751549
2018-12-13,1413.699951,1429.000000,1406.000000,1426.449951,1315.645752,1863210
2018-12-14,1423.449951,1428.550049,1405.050049,1411.400024,1301.765015,2189734
2018-12-17,1395.400024,1424.400024,1395.050049,1408.000000,1298.628906,1610515
2018-12-18,1405.000000,1430.000000,1405.000000,1428.500000,1317.536499,1568498
2018-12-19,1431.000000,1438.000000,1426.400024,1434.750000,1323.301025,2073536
2018-12-20,1430.599976,1453.000000,1423.250000,1450.800049,1338.104370,2782410
2018-12-21,1450.800049,1459.699951,1415.199951,1420.000000,1309.696899,1975704
2018-12-24,1427.599976,1428.699951,1400.000000,1404.800049,1295.677734,1390194
2018-12-26,1398.800049,1432.000000,1384.300049,1422.650024,1312.141113,1712084
2018-12-27,1429.199951,1434.349976,1408.500000,1425.050049,1314.354614,1872745
2018-12-28,1426.550049,1448.000000,1426.300049,1439.400024,1327.589844,1918767
2018-12-31,1445.000000,1450.000000,1431.199951,1437.550049,1325.883545,1487860
2019-01-01,1445.000000,1445.000000,1425.199951,1441.900024,1329.895752,786846
2019-01-02,1441.000000,1444.900024,1417.099976,1425.500000,1314.769653,2058504
2019-01-03,1426.000000,1429.000000,1391.000000,1395.000000,1286.638794,2290756
2019-01-04,1401.900024,1407.599976,1373.550049,1388.050049,1280.228638,2711485
2019-01-07,1397.000000,1408.599976,1379.050049,1383.800049,1276.308960,1851513
2019-01-08,1387.500000,1393.849976,1375.000000,1382.199951,1274.833130,1437271
2019-01-09,1389.500000,1393.550049,1372.000000,1386.050049,1278.384033,1413005
2019-01-10,1388.000000,1398.900024,1383.250000,1392.599976,1284.425293,1063647
2019-01-11,1393.000000,1393.900024,1361.050049,1369.599976,1263.211792,2489197
2019-01-14,1367.199951,1367.199951,1331.000000,1333.900024,1230.285034,3080984
2019-01-15,1340.000000,1348.000000,1330.000000,1340.900024,1236.741211,3079248
2019-01-16,1342.900024,1361.500000,1336.000000,1342.150024,1237.894165,2454470
2019-01-17,1345.099976,1351.800049,1336.949951,1346.050049,1241.491211,1610419
2019-01-18,1350.849976,1352.000000,1313.000000,1317.900024,1215.528076,2135781
2019-01-21,1279.000000,1337.250000,1273.449951,1314.550049,1212.438232,8813681
2019-01-22,1316.900024,1321.500000,1298.099976,1301.150024,1200.078979,2544978
2019-01-23,1301.000000,1306.900024,1293.550049,1301.449951,1200.355591,1821323
2019-01-24,1305.000000,1305.550049,1287.000000,1295.349976,1194.729492,1654706
2019-01-25,1300.000000,1314.099976,1281.500000,1285.449951,1185.598389,3136788
2019-01-28,1295.449951,1337.900024,1291.650024,1300.449951,1199.433105,8004136
2019-01-29,1304.000000,1308.800049,1268.199951,1278.050049,1178.773315,3685535
2019-01-30,1284.300049,1309.000000,1281.000000,1294.449951,1193.899292,2385425
2019-01-31,1304.000000,1321.699951,1296.550049,1314.300049,1212.207642,5852257
2019-02-01,1315.500000,1334.550049,1313.000000,1324.599976,1221.707397,2515736
2019-02-04,1326.849976,1326.849976,1302.599976,1307.400024,1205.843384,2308931
2019-02-05,1310.699951,1323.000000,1300.000000,1304.599976,1203.260864,1447400
2019-02-06,1308.000000,1322.000000,1293.050049,1314.400024,1212.299561,2034886
2019-02-07,1314.000000,1320.849976,1289.199951,1296.050049,1195.375122,1556295
2019-02-08,1295.000000,1298.900024,1255.550049,1261.750000,1163.739502,2993525
2019-02-11,1259.000000,1259.000000,1221.000000,1246.500000,1149.673828,2981408
2019-02-12,1244.500000,1264.900024,1241.550049,1246.849976,1149.996826,1571390
2019-02-14,1219.000000,1231.750000,1201.099976,1227.599976,1132.242065,6974738
2019-02-15,1244.000000,1253.900024,1230.900024,1243.099976,1146.538208,3620228
2019-02-18,1245.000000,1259.550049,1240.000000,1244.500000,1147.829346,2186849
2019-02-19,1245.000000,1270.000000,1245.000000,1258.300049,1160.557495,2389086
2019-02-20,1265.000000,1282.650024,1264.199951,1276.550049,1177.389893,2433082
2019-02-21,1282.000000,1291.500000,1265.099976,1284.099976,1184.353271,2392129
2019-02-22,1282.000000,1283.400024,1265.500000,1280.349976,1180.894653,2390188
2019-02-25,1280.349976,1286.449951,1264.000000,1275.849976,1176.744141,5873730
2019-02-26,1263.800049,1275.000000,1253.000000,1265.849976,1167.520874,2417931
2019-02-27,1270.550049,1295.000000,1268.000000,1284.699951,1184.906738,3555914
2019-02-28,1293.000000,1302.949951,1273.300049,1292.949951,1192.515869,9321535
2019-03-01,1300.300049,1311.949951,1297.250000,1308.550049,1206.904175,2831577
2019-03-05,1302.000000,1310.400024,1277.050049,1305.800049,1204.367798,3948051
2019-03-06,1310.500000,1327.550049,1310.500000,1317.000000,1214.697632,2776738
2019-03-07,1323.849976,1357.300049,1310.000000,1352.400024,1247.347900,6207580
2019-03-08,1350.000000,1363.000000,1337.000000,1339.400024,1235.357666,4868283
2019-03-11,1343.550049,1351.000000,1340.000000,1346.550049,1241.952393,2661353
2019-03-12,1355.000000,1403.000000,1355.000000,1388.900024,1281.012695,6631152
2019-03-13,1395.699951,1397.550049,1372.849976,1378.599976,1271.512573,2241672
2019-03-14,1384.699951,1396.000000,1377.000000,1379.750000,1272.573364,1838850
2019-03-15,1386.000000,1410.800049,1378.599976,1396.500000,1288.022217,5723980
2019-03-18,1397.000000,1411.699951,1370.349976,1378.900024,1271.789307,2450686
2019-03-19,1371.000000,1374.949951,1346.500000,1357.949951,1252.466675,4053209
2019-03-20,1362.000000,1382.000000,1361.000000,1370.900024,1264.411133,3871744
2019-03-22,1379.000000,1415.000000,1376.199951,1394.699951,1286.362061,3788604
2019-03-25,1387.000000,1389.000000,1370.099976,1376.750000,1269.806519,1666203
2019-03-26,1379.800049,1388.800049,1367.750000,1372.800049,1266.163208,2021089
2019-03-27,1379.000000,1391.099976,1363.150024,1366.449951,1260.306396,2558997
2019-03-28,1371.000000,1392.500000,1364.000000,1386.699951,1278.983521,3184285
2019-04-01,1390.099976,1424.000000,1390.099976,1412.199951,1302.502686,3842703
2019-04-02,1415.099976,1426.949951,1403.500000,1409.750000,1300.243164,2737093
2019-04-03,1409.400024,1415.000000,1375.000000,1378.050049,1271.005493,2366304
2019-04-04,1384.900024,1393.900024,1365.699951,1368.699951,1262.381714,1980318
2019-04-05,1373.750000,1392.750000,1370.300049,1373.800049,1267.085449,2037782
2019-04-08,1379.699951,1386.800049,1365.449951,1373.650024,1266.947388,1013017
2019-04-09,1375.900024,1387.000000,1366.000000,1375.199951,1268.376709,2209945
2019-04-10,1370.000000,1382.000000,1365.000000,1371.550049,1265.010498,2014958
2019-04-11,1371.650024,1387.949951,1371.650024,1378.000000,1270.959351,3110225
2019-04-12,1380.000000,1381.849976,1358.300049,1360.900024,1255.187622,2751659
2019-04-15,1365.000000,1368.000000,1354.000000,1356.900024,1251.498291,1933204
2019-04-16,1360.000000,1390.900024,1360.000000,1381.400024,1274.095215,3217456
2019-04-18,1387.000000,1387.599976,1357.400024,1360.699951,1255.003174,2594906
2019-04-22,1362.000000,1370.900024,1352.500000,1360.150024,1254.496094,3101477
2019-04-23,1361.699951,1365.000000,1336.599976,1348.199951,1243.473999,2016454
2019-04-24,1353.000000,1363.449951,1350.000000,1360.650024,1254.956909,1753395
2019-04-25,1366.849976,1380.550049,1352.150024,1355.150024,1249.884155,2886022
2019-04-26,1358.199951,1367.000000,1351.000000,1358.199951,1252.697388,1767153
2019-04-30,1365.000000,1366.500000,1340.000000,1348.550049,1243.796875,1905624
2019-05-02,1349.449951,1376.500000,1342.000000,1358.750000,1253.204712,1985540
2019-05-03,1362.000000,1373.199951,1360.000000,1363.599976,1257.677734,1239667
2019-05-06,1353.300049,1364.849976,1349.900024,1352.699951,1247.624390,1515052
2019-05-07,1357.400024,1374.349976,1350.000000,1366.599976,1260.444824,2596385
2019-05-08,1363.900024,1371.000000,1355.000000,1360.349976,1254.680420,1601700
2019-05-09,1357.000000,1368.800049,1337.599976,1356.449951,1251.083252,2464425
2019-05-10,1359.650024,1362.500000,1345.099976,1355.500000,1250.207031,1466154
2019-05-13,1345.000000,1355.000000,1312.000000,1317.650024,1215.297241,3422913
2019-05-14,1309.000000,1347.650024,1285.300049,1341.800049,1237.571289,3132767
2019-05-15,1347.500000,1355.000000,1320.500000,1325.800049,1222.814209,2054728
2019-05-16,1326.000000,1348.000000,1308.300049,1337.150024,1233.282593,2058450
2019-05-17,1335.000000,1371.500000,1332.550049,1361.900024,1256.109863,2776586
2019-05-20,1400.000000,1455.000000,1400.000000,1451.449951,1338.703857,6210427
2019-05-21,1455.000000,1462.050049,1437.849976,1449.099976,1336.536255,2961180
2019-05-22,1450.099976,1473.400024,1441.599976,1461.099976,1347.604248,3304912
2019-05-23,1476.199951,1562.400024,1466.000000,1476.099976,1361.438965,10485813
2019-05-24,1493.000000,1549.199951,1490.349976,1544.150024,1424.203125,5626500
2019-05-27,1543.699951,1600.000000,1532.099976,1596.000000,1472.025513,6730594
2019-05-28,1596.000000,1607.000000,1563.300049,1574.500000,1452.195557,4987068
2019-05-29,1570.199951,1596.949951,1546.199951,1552.449951,1431.858276,3070738
2019-05-30,1550.000000,1569.349976,1540.000000,1558.599976,1437.530640,2675199
2019-05-31,1569.949951,1581.500000,1534.800049,1557.550049,1436.562256,3945900
2019-06-03,1563.699951,1570.000000,1546.400024,1559.400024,1438.268555,2617068
2019-06-04,1561.000000,1585.000000,1558.000000,1569.800049,1447.860840,3854101
2019-06-06,1569.650024,1571.800049,1511.599976,1515.900024,1398.147583,3268594
2019-06-07,1518.550049,1533.699951,1495.500000,1513.849976,1396.256714,2572146
2019-06-10,1525.000000,1542.000000,1521.300049,1532.099976,1413.088989,1608705
2019-06-11,1540.199951,1540.199951,1522.000000,1524.300049,1405.895142,1745105
2019-06-12,1524.099976,1525.900024,1503.699951,1509.250000,1392.014038,1495586
2019-06-13,1509.000000,1529.000000,1504.599976,1517.550049,1399.669312,1828211
2019-06-14,1521.000000,1539.900024,1513.050049,1526.300049,1407.739746,1854211
2019-06-17,1530.000000,1537.000000,1495.250000,1498.750000,1382.329590,2048759
2019-06-18,1500.000000,1519.949951,1497.800049,1505.300049,1388.370850,2098714
2019-06-19,1513.949951,1530.000000,1497.000000,1505.150024,1388.232422,2140698
2019-06-20,1509.250000,1563.000000,1507.050049,1557.099976,1436.147095,3483179
2019-06-21,1560.000000,1569.949951,1530.000000,1539.750000,1420.145020,3028524
2019-06-24,1545.500000,1563.449951,1537.150024,1541.000000,1421.297607,1941777
2019-06-25,1545.800049,1552.000000,1521.099976,1535.000000,1415.763916,2384122
2019-06-26,1533.000000,1563.750000,1529.000000,1551.199951,1430.705444,2789166
2019-06-27,1560.000000,1568.949951,1540.650024,1550.900024,1430.428955,3763146
2019-06-28,1556.199951,1573.900024,1547.650024,1553.199951,1432.550049,3002811
2019-07-01,1563.449951,1569.000000,1552.250000,1556.650024,1435.732300,1537022
2019-07-02,1560.000000,1565.949951,1553.000000,1563.849976,1442.372681,1294135
2019-07-03,1565.000000,1583.900024,1560.199951,1578.050049,1455.469727,2800104
2019-07-04,1582.949951,1590.599976,1568.250000,1571.699951,1449.612915,1981745
2019-07-05,1581.000000,1591.650024,1545.550049,1558.349976,1437.300049,3693134
2019-07-08,1549.900024,1551.250000,1461.550049,1490.349976,1374.582031,4697122
2019-07-09,1486.599976,1538.400024,1485.349976,1526.599976,1408.016357,4329323
2019-07-10,1523.800049,1529.599976,1482.699951,1499.550049,1383.067505,2823544
2019-07-11,1512.000000,1512.949951,1490.099976,1495.199951,1379.055542,2156264
2019-07-12,1499.000000,1499.000000,1462.000000,1466.849976,1352.907715,3495971
2019-07-15,1471.000000,1473.949951,1431.900024,1440.599976,1328.696777,3950399
2019-07-16,1442.000000,1464.000000,1426.900024,1461.199951,1347.696411,3654380
2019-07-17,1461.000000,1470.550049,1452.000000,1455.449951,1342.392944,2225647
2019-07-18,1444.800049,1454.949951,1432.000000,1435.199951,1323.716187,2342881
2019-07-19,1446.400024,1446.800049,1402.099976,1411.550049,1301.903320,3199700
2019-07-22,1409.599976,1419.000000,1394.000000,1403.699951,1294.662842,2646126
2019-07-23,1414.800049,1414.800049,1386.199951,1409.500000,1300.012329,4013444
2019-07-24,1410.250000,1420.199951,1376.150024,1387.349976,1296.135254,5434450
2019-07-25,1395.099976,1402.900024,1369.000000,1372.400024,1282.168335,4181824
2019-07-26,1370.900024,1397.250000,1363.099976,1392.150024,1300.619629,3019850
2019-07-29,1393.449951,1398.000000,1360.500000,1371.500000,1281.327393,1987927
2019-07-30,1376.000000,1393.150024,1372.300049,1376.349976,1285.858521,2714475
2019-07-31,1371.650024,1397.949951,1367.099976,1387.300049,1296.088501,2693653
2019-08-01,1380.000000,1386.000000,1339.000000,1358.050049,1268.761719,2774996
2019-08-02,1352.599976,1376.900024,1340.000000,1370.250000,1280.159546,2776965
2019-08-05,1355.000000,1358.800049,1325.000000,1345.800049,1257.317261,2287548
2019-08-06,1342.699951,1399.400024,1340.050049,1377.500000,1286.932861,4152548
